,id,text,label,subtask_b,subtask_c
10512,16755,knew email released earlier pandering ignorant base,1,TIN,IND
10513,90857,gun control might trick,0,,
10514,33595,guess going ignore karmys asking,0,,
10515,93365,never doubt read dirty wars toohe slovenly pos jesuit worships satan,1,TIN,OTH
10516,37866,calling something different still pac borders country higher taxes gun control socialist removing ice work illegals brac family texas values arent california like jones ppl dont even live stay,1,UNT,
10517,58540,amen,0,,
10518,23352,antifa simply wants kill way carry back knife,1,TIN,GRP
10519,72923,maximebernier racist party canada bernier ppc news politics government cdnpoli polcan pnpcbc liberals progressives conservatives ndp cpc lpc gpc altright farright populist racist racism bigot url,0,,
10520,83779,theres nothing joyous watching snowflake cry especially google order follower,0,,
10521,19348,stand maga,0,,
10522,11095,aint getting pussy huh url,1,UNT,
10523,13966,occupy wall streetwhere women got raped,1,TIN,GRP
10524,72803,disgrace,1,TIN,IND
10525,64439,amp could prove opposite roles duality everything scary cant feed thought need think abt grateful shes saying things finally getting cant keep caring abt amp think,0,,
10526,78790,time statement support victor orban antisemitism,0,,
10527,33944,terrible man wouldnt say liberals terrible,0,,
10528,91987,rebekahismoftheday wednesdaywisdom liberals thing gender really tell wage gap,0,,
10529,96934,yet get callup senior team url,0,,
10530,28296,sadly blew interview bought pass litmus test real progressive isyou mistakenly alienated whats left dem base thanks hrc need know url,1,TIN,IND
10531,75968,bad antifa crashes gop townhalls,1,TIN,IND
10532,38422,kamala harris rapidly gaining reputation dishonest senator,1,TIN,IND
10533,26735,favorite bot ily,0,,
10534,27932,good lord,0,,
10535,17615,guilt association see great tactic spineless antiwhite liberals,0,,
10536,20694,foolish think,0,,
10537,63235,hanoijane fonda campaigns gun control measure backfire liberty park press url,1,TIN,OTH
10538,48013,dont seems happy look eyes like staring souls,0,,
10539,45972,incredible,0,,
10540,45414,one mistreating mistreating kavanaugh man may innocent liberals jumping hate trump right thing years word contest,1,TIN,IND
10541,90806,youre fucking drugs dude,1,UNT,
10542,68744,dont like idea supporting company url,0,,
10543,26221,effortlessly funny,0,,
10544,77070,orwell antifa,0,,
10545,87862,doct tape please,0,,
10546,50331,grown,0,,
10547,99766,complete idiot,1,TIN,IND
10548,79310,bet,0,,
10549,45830,put disagree never happened akin violence antifa appropriating metoo movement purpose damaging person,0,,
10550,74913,think trying look like url,0,,
10551,60844,important distinction exattorney general frankly yasirnobody gives rats pyjamas thinknow piss find another trough wallow inliberals finished ontario,0,,
10552,83292,seems cant even hold onto advancements signage gun control,0,,
10553,15485,show plenty lefties like antifa getting pummeled like weak punks lol,1,TIN,GRP
10554,82223,going deflect away nearly dead due lack post hurricane support trump administration using deportation single year old man sir offensive one,1,TIN,IND
10555,51831,alex fantastic watching race season love pass determined every race thank,0,,
10556,10238,love bitch,1,TIN,IND
10557,51617,fuckingndbs funnyhejs,1,UNT,
10558,98538,help already verify account try use wants details passport dont phone instead two minutes pointless messages tells busy hang rubbish service,1,TIN,IND
10559,75354,cover hair glorious,0,,
10560,68683,dont hold breath biased media double conservatives public slowly catching,0,,
10561,49073,german antifastock fought nazis german antifa rescued jews,0,,
10562,16190,wrong enthusiastic architect devastating austerity along torys abandon every principle supposedly could let cameron run minority government snp chose,0,,
10563,20716,wednesdaymotivation teach type governments anyone runs public office liberal wants give illusion democracy keep power hidden conservatives enjoy representative government like take control,0,,
10564,23025,anything conservative must believed liberals get pass,0,,
10565,90196,love also queen lex speaking important issues like gun control lgbtq rights longgggg feb,0,,
10566,48692,lier money nobody wants francoism spain except ppl like fascists separatists friends smoke screen money embezzlement catalonia friends vlaams belang ampthe italian nazis nazi url,1,TIN,IND
10567,40054,egomaniac doesnt like lose spend money free agency drafts better,1,TIN,IND
10568,15577,cowards list antifa profiles cowards terrorist ill,1,TIN,GRP
10569,86668,didnt know football teams private prisons thank providing insight hopefully released realize done wrong,0,,
10570,44496,things make australia way better country dont even mention gun control url url,0,,
10571,66518,greatest predictors political belief high opennesslow conscientiousness liberals low opennesshigh conscientiousness conservatives thats vast majority artists url,0,,
10572,83927,booo hooo hoo raised spoiled brats,1,TIN,GRP
10573,49864,nothing left wing unhinged liberal jerk needs shut fup yrsof life time,1,TIN,IND
10574,54313,leftist organizations antifa greens went wobbly meeting spent time talking labor practices laws policy etc spent whole meeting resolution trans inclusive present already gnc,0,,
10575,32504,missing brains,1,TIN,IND
10576,29347,apparently free market narrative isnt convenient today tired hearing free markets conservatives turn around pick winners losers market,0,,
10577,29303,one talking trump tweet liberals obsessed supporters,0,,
10578,30214,legit socialist bloc maryland win crowded primary overall people dont want far left baltimore resident thats liberalswho mostly everyone say,0,,
10579,82993,get map safety legit,0,,
10580,17590,disturbed platform become like dictatorship soviet state,1,TIN,GRP
10581,64423,dumb point,1,TIN,IND
10582,39865,fuck bfa going back rift,1,TIN,OTH
10583,58318,bite vicious tongue,1,TIN,IND
10584,87443,wouldnt surprised,0,,
10585,99197,delusional url,1,TIN,IND
10586,85813,kkk antifa hate groups created democrats,1,TIN,GRP
10587,93982,calling conservatives get vote cruzmaga,0,,
10588,48672,hows gun control working,0,,
10589,37370,put antifa hit list taking matter seriously reported twitter nothing group targets maybe antifa donald trump candace owens well twitter handle thanks url,0,,
10590,81322,luckily youre one safest seats allows flippantdismissive comes opposing views still heard cohesive alternative plan though brexitshambles,0,,
10591,50038,congratulations adorable,0,,
10592,41567,nancy lee grahn awesome fan since santa barbara alex davis also rocks thank,0,,
10593,19123,skrull enemy kree kree gave carol powers whose uniform wearing first moments trailer,0,,
10594,79672,except kind comes gun control,0,,
10595,29055,beautiful,0,,
10596,32479,happens liberals get control,0,,
10597,42594,daniels said job reflect character really cheap sleezy porn lap dancer high road take type job,1,TIN,IND
10598,95697,longer guard marie smiles warmly merci love compared father look many ways looks moment back also sire unless already figured laughs softly marie beams question,0,,
10599,96084,gun control omportant left nra regulate care lifes waisted along path enrichment,0,,
10600,77548,antifa girl month centrefold,0,,
10601,62926,tweet directed care less whatever blathering,1,TIN,IND
10602,53633,well yes goes without saying ultimate superman,0,,
10603,14182,good maga,0,,
10604,49199,amazonpets bonnie years old friendly wars got attacked another dog would love face amazonpets url,0,,
10605,35683,evidence liberals goal sabotage nafta make trump enemy get trump hate vote canada election url,1,TIN,IND
10606,43602,shes class act isnt kim,0,,
10607,33000,logic fails arent twitterer like sooo special followers believe believe stop dumb facts megy entertaining,0,,
10608,94730,van army need shazam know,0,,
10609,11166,conservatives hard time testifying,0,,
10610,84074,river sick individual get life make world better place end loss trash imho,1,TIN,IND
10611,42883,gotta keep gun control law get terrorists,1,TIN,GRP
10612,43215,wonderful caring president god bless maga,0,,
10613,20583,anyone else getting different idea attacks connected,0,,
10614,78116,worthy url,0,,
10615,43409,sounds relevant march mumbai woke snowflakes gun control abortion india legal womans choice required take circus elsewhere instead take issue oppression hindus india least relevant,1,TIN,OTH
10616,84054,supporting apartheid state commits international war crimes shame,1,TIN,OTH
10617,19593,amazingly dems obamas left get away treating identitypoltics groups monolithic group thinkers support dems whats word label people particular group thats right prejudice,0,,
10618,29252,talking climate change abortion legalizing cannabis private prisons wall street fraud trumps lies gun control white supremacy solar panels electric cars wind turbines clean energy evolution age earth meaning word yom url,0,,
10619,88754,didnt polls say hillary going president,0,,
10620,67471,unfirtunately seen hispanics justifying shit trump argued two family members mine believes trump helped lot relative trump fan amp agreeds majority immigrants come bad upsetting,1,TIN,GRP
10621,47552,havent checked cant say anything,1,TIN,OTH
